,count,Random,MostPop,UserKNN,ItemKNN,UserKNN with means,BPR,MF,PMF,NMF,WMF,HPF,NeuMF,VAECF
3020,0.011754966887417218,6,0,0,0,0,0,1,0,0,0,0,0,0
2873,0.011754966887417218,7,0,0,0,0,0,0,0,0,0,0,0,0
2703,0.011754966887417218,11,0,0,1,0,0,60,0,0,0,0,0,0
2950,0.011754966887417218,8,0,0,0,0,0,0,0,0,0,0,0,0
114,0.011754966887417218,11,0,0,1,0,0,1,0,0,0,0,0,0
2132,0.011754966887417218,13,0,0,0,0,0,1,0,0,0,0,0,0
2373,0.011754966887417218,7,0,0,0,0,0,3,0,0,0,0,0,0
1974,0.011754966887417218,10,0,0,0,0,0,21,0,0,0,0,0,0
2913,0.011589403973509934,9,0,0,0,0,0,1,0,0,0,0,0,0
2755,0.011589403973509934,7,0,0,0,0,0,4,0,0,0,0,0,0
2837,0.011589403973509934,10,0,0,0,0,0,0,0,0,0,0,0,0
2452,0.011589403973509934,12,0,0,0,0,0,70,17,30,0,0,0,0
2150,0.011589403973509934,13,0,0,0,0,0,24,0,0,0,0,0,0
2242,0.011589403973509934,13,0,0,0,0,0,22,0,0,0,0,0,0
2052,0.011589403973509934,11,0,0,0,0,0,102,10,0,0,0,0,0
1773,0.011589403973509934,13,0,0,0,0,0,0,0,0,0,0,0,0
2567,0.01142384105960265,11,0,0,0,0,0,9,0,0,0,0,0,0
2490,0.01142384105960265,14,0,0,0,0,0,196,153,40,0,0,0,0
2617,0.01142384105960265,11,0,0,0,18,0,411,3472,842,0,0,0,0
1277,0.01142384105960265,10,0,0,0,0,0,2,0,0,0,0,0,0
2646,0.01142384105960265,14,0,0,1,0,0,19,0,0,0,0,0,0
2701,0.01142384105960265,11,0,0,0,0,0,1,0,0,0,0,0,0
1791,0.01142384105960265,10,0,0,1,0,0,78,1,0,0,0,0,0
1924,0.01142384105960265,9,0,0,0,0,0,61,0,0,0,0,0,0
2759,0.01142384105960265,15,0,0,0,0,0,18,0,0,0,0,0,0
2788,0.01142384105960265,13,0,0,0,0,0,5,0,0,0,0,0,0
833,0.01142384105960265,8,0,0,0,0,0,109,0,1,0,0,0,0
2584,0.01142384105960265,11,0,0,1,0,0,5,0,0,0,0,0,0
2888,0.01142384105960265,13,0,0,0,0,0,0,0,0,0,0,0,0
1825,0.01142384105960265,13,0,0,1,0,0,0,1,0,0,0,0,0
2882,0.01142384105960265,11,0,0,1,0,0,1,0,0,0,0,0,0
2948,0.011258278145695364,11,0,0,0,0,0,65,0,0,0,0,0,0
2163,0.011258278145695364,12,0,0,0,0,0,6,0,0,0,0,0,0
2498,0.011258278145695364,10,0,0,0,0,0,22,0,0,0,0,0,0
1427,0.011258278145695364,12,0,0,0,0,0,32,0,0,0,0,0,0
341,0.011258278145695364,11,0,0,0,0,0,64,77,0,0,0,0,0
1667,0.011258278145695364,11,0,0,0,0,0,48,0,0,0,0,0,0
1455,0.011258278145695364,11,0,0,0,0,0,0,0,0,0,0,0,0
2283,0.011258278145695364,11,0,0,0,0,0,10,0,0,0,0,0,0
2074,0.011258278145695364,3,0,0,0,0,0,2,0,0,0,0,0,0
2291,0.01109271523178808,11,0,0,0,0,0,0,1,0,0,0,0,0
2657,0.01109271523178808,5,0,0,0,0,0,0,6,0,0,0,0,1
2478,0.01109271523178808,8,0,0,0,0,0,119,593,0,0,0,0,0
3191,0.01109271523178808,4,0,0,0,0,0,1,0,0,0,0,0,0
725,0.01109271523178808,12,0,0,0,0,0,12,0,0,0,0,0,0
1863,0.01109271523178808,10,0,0,0,0,0,30,0,0,0,0,0,0
2050,0.01109271523178808,7,0,0,0,0,0,52,28,1,0,0,0,0
2844,0.01109271523178808,12,0,0,0,0,0,0,0,0,0,0,0,0
1409,0.01109271523178808,13,0,0,0,0,0,0,0,0,0,0,0,0
1869,0.01109271523178808,11,0,0,0,0,0,0,0,0,0,0,0,0
2909,0.01109271523178808,13,0,0,0,0,0,0,0,0,0,0,0,0
2939,0.010927152317880795,12,0,0,0,0,0,1,0,0,0,0,0,0
1293,0.010927152317880795,8,0,0,0,0,0,118,0,0,0,0,0,0
2412,0.010927152317880795,13,0,0,0,0,0,1,0,0,0,0,0,0
2261,0.010927152317880795,13,0,0,0,0,0,23,0,0,0,0,0,0
2060,0.010927152317880795,6,0,0,1,0,0,5,0,0,0,1,0,0
2268,0.010927152317880795,9,0,0,0,0,0,76,0,0,0,0,0,0
2362,0.010927152317880795,4,0,0,0,0,0,9,0,0,0,0,0,0
2169,0.010927152317880795,12,0,0,1,0,0,16,0,0,0,0,0,0
2602,0.010927152317880795,10,0,0,0,0,0,34,0,0,0,0,0,0
2380,0.010927152317880795,18,0,0,0,0,0,3,0,0,0,0,0,0
2219,0.010927152317880795,11,0,0,0,0,0,184,0,0,0,0,0,0
2445,0.010927152317880795,10,0,0,1,0,0,19,0,0,0,0,0,0
2686,0.010927152317880795,16,0,0,0,0,0,0,0,0,0,0,0,0
2245,0.010927152317880795,15,0,0,0,0,0,4,0,0,0,0,0,0
953,0.01076158940397351,8,0,0,0,0,0,36,0,0,0,0,0,0
1127,0.01076158940397351,8,0,0,1,0,0,9,0,0,0,0,0,0
2360,0.01076158940397351,13,0,0,0,0,0,3,0,0,0,0,0,0
2636,0.01076158940397351,10,0,0,0,0,0,0,0,0,0,0,0,0
2871,0.01076158940397351,12,0,0,0,0,0,0,1,0,0,0,0,0
1884,0.01076158940397351,13,0,0,0,0,0,0,0,0,0,0,0,0
2276,0.01076158940397351,9,0,0,0,0,0,0,1,0,0,0,0,0
2716,0.01076158940397351,7,0,0,1,0,0,138,24,4,0,0,0,0
1006,0.01076158940397351,8,0,0,0,0,0,1,1,0,0,0,0,0
1676,0.01076158940397351,14,0,0,0,0,0,83,0,0,0,0,0,0
1874,0.010596026490066225,13,0,0,0,0,0,0,0,0,0,0,0,0
2075,0.010596026490066225,7,0,0,0,0,0,17,0,0,0,0,0,0
1170,0.010596026490066225,11,0,0,0,0,0,0,0,0,0,0,0,0
2850,0.010596026490066225,8,0,0,0,0,0,11,0,0,0,0,0,0
1885,0.010596026490066225,6,0,0,0,0,0,10,0,0,0,0,0,0
1325,0.010596026490066225,7,0,0,0,0,0,1,0,0,0,0,0,0
2696,0.010596026490066225,14,0,0,1,0,0,17,0,0,0,0,0,0
2114,0.010596026490066225,13,0,0,0,0,0,0,0,0,0,0,0,0
2054,0.010596026490066225,6,0,0,0,0,0,0,1,0,0,0,0,0
2649,0.010596026490066225,5,0,0,0,0,0,3,0,0,0,0,0,0
2635,0.010596026490066225,10,0,0,0,0,0,8,0,0,0,0,0,0
3145,0.010596026490066225,9,0,0,0,0,0,5,0,0,0,0,0,0
1498,0.010430463576158941,13,0,0,1,0,0,4,0,0,0,0,0,0
1976,0.010430463576158941,13,0,0,0,0,0,4,0,0,0,0,0,0
2753,0.010430463576158941,9,0,0,0,0,0,115,0,0,0,0,0,0
2277,0.010430463576158941,8,0,0,0,0,0,0,5,0,0,0,0,0
2757,0.010430463576158941,10,0,0,0,0,0,0,0,0,0,0,0,0
1777,0.010430463576158941,13,0,0,0,0,0,1,0,0,0,0,0,0
3160,0.010430463576158941,9,0,0,0,0,0,0,0,0,0,0,0,0
2976,0.010430463576158941,9,0,0,0,0,0,1,0,0,0,0,0,2
1525,0.010430463576158941,12,0,0,0,0,0,135,141,0,0,0,0,0
2616,0.010430463576158941,11,0,0,0,0,0,10,0,0,0,0,0,0
3007,0.010430463576158941,6,0,0,0,0,0,0,0,0,0,0,0,0
3015,0.010430463576158941,12,0,0,0,0,0,8,0,0,0,0,0,0
2662,0.010264900662251655,11,0,0,0,0,0,2,0,0,0,0,0,0
1432,0.010264900662251655,13,0,0,0,0,0,11,0,0,0,0,0,0
2258,0.010264900662251655,10,0,0,0,0,0,3,0,0,0,0,0,0
3029,0.010264900662251655,13,0,0,1,0,0,59,0,7,0,0,0,0
2522,0.010264900662251655,10,0,0,0,0,0,28,8,1,0,0,0,0
1896,0.010264900662251655,9,0,0,0,0,0,2,0,0,0,0,0,0
2808,0.010264900662251655,11,0,0,0,0,0,15,0,0,0,0,0,0
2576,0.010264900662251655,10,0,0,1,0,0,15,6,2,0,0,0,0
270,0.010264900662251655,12,0,0,0,0,0,1,0,0,0,0,0,0
1740,0.010264900662251655,10,0,0,1,0,0,0,0,0,0,0,0,1
1661,0.010264900662251655,8,0,0,1,0,0,26,0,0,0,0,0,0
2572,0.010264900662251655,13,0,0,0,0,0,77,2,2,0,0,0,0
1402,0.010264900662251655,9,0,0,0,0,0,1,2,0,0,0,0,0
2209,0.010264900662251655,18,0,0,0,0,0,0,0,0,0,0,0,0
2010,0.010264900662251655,11,0,0,0,0,0,0,1,0,0,0,0,0
1951,0.01009933774834437,7,0,0,0,0,0,93,32,86,0,0,0,0
2687,0.01009933774834437,8,0,0,0,0,0,61,0,0,0,0,0,0
2854,0.01009933774834437,5,0,0,0,0,0,0,0,0,0,0,0,0
310,0.01009933774834437,16,0,0,1,0,0,1,0,1,0,0,0,0
2424,0.01009933774834437,9,0,0,0,0,0,1,0,0,0,0,0,0
1147,0.01009933774834437,16,0,0,0,0,0,6,0,0,0,0,0,0
3076,0.01009933774834437,8,0,0,0,0,0,4,0,0,0,0,0,0
2482,0.01009933774834437,12,0,0,2,0,0,84,8,89,0,0,0,0
2830,0.01009933774834437,8,0,0,0,0,0,2,1,0,0,0,0,0
3324,0.01009933774834437,15,0,0,0,0,0,2,0,0,0,0,0,0
1589,0.01009933774834437,8,0,0,0,0,0,4,0,0,0,0,0,0
2137,0.01009933774834437,8,0,0,0,0,0,10,0,0,0,0,0,0
2575,0.01009933774834437,12,0,0,0,0,0,97,18,0,0,0,0,0
2154,0.009933774834437087,12,0,0,0,0,0,33,0,0,0,0,0,0
2454,0.009933774834437087,8,0,0,0,0,0,7,8,0,0,0,0,0
2446,0.009933774834437087,12,0,0,0,0,0,71,1,0,0,0,0,1
1148,0.009933774834437087,9,0,0,1,0,0,10,0,0,0,0,0,0
2068,0.009933774834437087,13,0,0,0,0,0,0,0,0,0,0,0,0
804,0.009933774834437087,12,0,0,0,0,0,1,0,0,0,0,0,0
2878,0.009933774834437087,15,0,0,0,0,0,0,1,0,0,0,0,0
2600,0.009933774834437087,17,0,0,0,0,0,0,0,0,0,0,0,0
2191,0.009933774834437087,8,0,0,0,0,0,29,0,0,0,0,0,0
2927,0.009933774834437087,17,0,0,0,0,0,7,0,0,0,0,0,0
2495,0.009933774834437087,7,0,0,0,0,0,6,0,0,0,0,0,0
2887,0.0097682119205298,8,0,0,0,0,0,3,0,0,0,0,0,0
2585,0.0097682119205298,8,0,0,1,0,0,125,0,27,0,0,0,0
3132,0.0097682119205298,13,0,0,0,0,0,5,0,0,0,0,0,0
2253,0.0097682119205298,17,0,0,0,0,0,66,0,0,0,0,0,0
2988,0.0097682119205298,6,0,0,0,0,0,3,0,0,0,0,0,0
3041,0.0097682119205298,16,0,0,0,0,0,1,0,0,0,0,0,0
2608,0.0097682119205298,9,0,0,0,0,0,24,3,0,0,0,0,0
2034,0.009602649006622516,10,0,0,0,0,0,44,0,0,0,0,0,0
2434,0.009602649006622516,11,0,0,0,0,0,4,0,0,0,0,0,0
2022,0.009602649006622516,12,0,0,0,0,0,0,0,0,0,0,0,0
2295,0.009602649006622516,7,0,0,0,0,0,0,4,0,0,0,0,0
965,0.009602649006622516,9,0,0,0,0,0,0,0,0,0,0,0,0
2799,0.009602649006622516,9,0,0,0,0,0,6,0,0,0,0,0,0
230,0.009602649006622516,4,0,0,0,0,0,11,0,0,0,0,0,0
2384,0.009602649006622516,9,0,0,0,0,0,8,0,0,0,0,0,0
2699,0.009602649006622516,14,0,0,0,0,0,1,0,0,0,0,0,0
2768,0.009602649006622516,11,0,0,1,0,0,1,0,0,0,0,0,0
2979,0.009602649006622516,14,0,0,0,0,0,0,0,0,0,0,0,0
2363,0.009602649006622516,8,0,0,1,0,0,0,1,0,0,0,0,0
1907,0.009602649006622516,6,0,0,0,0,0,15,0,1,0,0,0,0
2665,0.009437086092715232,14,0,0,0,0,0,0,0,0,0,0,0,0
2706,0.009437086092715232,8,0,0,0,0,0,57,0,0,0,0,0,0
3214,0.009437086092715232,11,0,0,0,0,0,2,0,0,0,0,0,0
2488,0.009437086092715232,7,0,0,0,0,0,211,35,24,0,0,0,0
1611,0.009437086092715232,6,0,0,0,0,0,62,0,0,0,0,0,0
2863,0.009437086092715232,10,0,0,0,0,0,3,0,0,0,0,0,0
3074,0.009437086092715232,8,0,0,0,0,0,7,0,0,0,0,0,0
2941,0.009437086092715232,11,0,0,0,0,0,0,0,0,0,0,0,0
2977,0.009271523178807948,12,0,0,0,0,0,4,0,0,0,0,0,0
2652,0.009271523178807948,7,0,0,0,0,0,0,0,0,0,0,0,0
1702,0.009271523178807948,14,0,0,1,0,0,1,0,0,0,0,0,0
3011,0.009271523178807948,12,0,0,0,0,0,1,0,0,0,0,0,0
2415,0.009271523178807948,8,0,0,1,0,0,7,0,0,0,0,0,0
2626,0.009271523178807948,15,0,0,0,0,0,372,414,52,0,0,0,0
2355,0.009271523178807948,14,0,0,0,0,0,0,0,0,0,0,0,0
2733,0.009271523178807948,14,0,0,0,0,0,0,0,0,0,0,0,0
2857,0.009105960264900662,11,0,0,0,0,0,36,0,0,0,0,0,0
2789,0.009105960264900662,11,0,0,0,0,0,1,0,0,0,0,0,0
494,0.009105960264900662,6,0,0,1,0,0,0,0,0,0,0,0,0
782,0.009105960264900662,6,0,0,0,0,0,7,0,0,0,0,0,0
3138,0.009105960264900662,11,0,0,0,0,0,0,0,0,0,0,0,0
2181,0.009105960264900662,9,0,0,0,0,0,1,0,0,0,0,0,0
2838,0.009105960264900662,9,0,0,1,0,0,3,0,0,0,0,0,0
2213,0.009105960264900662,11,0,0,0,0,0,8,0,0,0,0,0,0
2590,0.009105960264900662,11,0,0,0,0,0,2,0,0,0,0,0,0
1914,0.009105960264900662,9,0,0,0,0,0,0,0,0,0,0,0,0
2511,0.009105960264900662,19,0,0,0,0,0,4,0,0,0,0,0,0
2151,0.009105960264900662,16,0,0,0,0,0,3,0,0,0,0,0,0
2587,0.008940397350993378,8,0,0,0,0,0,123,1,0,0,0,0,0
1959,0.008940397350993378,11,0,0,0,0,0,3,0,0,0,0,0,0
2023,0.008940397350993378,17,0,0,1,0,0,0,2,0,0,0,0,0
3124,0.008940397350993378,6,0,0,0,0,0,13,0,0,0,0,0,0
1413,0.008940397350993378,7,0,0,1,0,0,1,0,0,0,0,0,0
2660,0.008940397350993378,8,0,0,0,0,0,15,0,0,0,0,0,0
3121,0.008940397350993378,16,0,0,0,0,0,6,0,0,0,0,0,0
2100,0.008940397350993378,12,0,0,1,0,0,0,0,0,0,0,0,0
1741,0.008940397350993378,8,0,0,0,0,0,0,0,0,0,0,0,0
2330,0.008940397350993378,11,0,0,0,0,0,7,0,0,0,0,0,0
2303,0.008940397350993378,17,0,0,0,0,0,0,0,0,0,0,0,0
816,0.008940397350993378,14,0,0,0,0,0,15,0,0,0,0,0,0
1043,0.008940397350993378,14,0,0,0,0,0,6,0,0,0,0,0,0
2955,0.008940397350993378,11,0,0,0,0,0,2,0,0,0,0,0,0
2168,0.008940397350993378,14,0,0,0,0,0,0,0,0,0,0,0,0
1799,0.008940397350993378,10,0,0,0,0,0,4,0,0,0,0,0,0
2711,0.008940397350993378,13,0,0,0,0,0,50,0,0,0,0,0,0
712,0.008940397350993378,3,0,0,0,0,0,30,0,0,0,0,0,0
2794,0.008774834437086093,10,0,0,0,0,0,1,0,0,0,0,0,0
2591,0.008774834437086093,11,0,0,0,0,0,13,0,0,0,0,0,0
3107,0.008774834437086093,12,0,0,0,0,0,0,0,0,0,0,0,0
2395,0.008774834437086093,11,0,0,0,0,0,8,0,0,0,0,0,0
2053,0.008774834437086093,7,0,0,0,0,0,0,0,0,0,0,0,0
2892,0.008774834437086093,10,0,0,0,0,0,1,0,0,0,0,0,0
2982,0.008774834437086093,16,0,0,1,0,0,21,0,0,0,0,0,0
2110,0.008774834437086093,14,0,0,0,0,0,46,0,0,0,0,0,0
963,0.008774834437086093,7,0,0,0,0,0,0,0,0,0,0,0,0
3071,0.008774834437086093,12,0,0,0,0,0,2,0,0,0,0,0,0
2582,0.008609271523178808,18,0,0,1,0,0,29,0,0,0,0,0,0
1486,0.008609271523178808,10,0,0,1,0,0,83,0,0,0,0,0,0
3042,0.008609271523178808,11,0,0,1,0,0,56,2,0,0,0,0,0
2615,0.008609271523178808,9,0,0,0,0,0,0,0,0,0,0,0,0
2560,0.008609271523178808,14,0,0,0,0,0,7,0,0,0,0,0,0
2257,0.008609271523178808,11,0,0,0,0,0,2,0,0,0,0,0,0
959,0.008609271523178808,12,0,0,0,0,0,0,0,0,0,0,0,0
2364,0.008609271523178808,20,0,0,0,0,0,0,0,0,0,0,0,0
2218,0.008609271523178808,9,0,0,0,0,0,19,0,0,0,0,0,0
1123,0.008609271523178808,8,0,0,0,0,0,22,0,0,0,0,0,0
2732,0.008609271523178808,13,0,0,0,0,0,53,0,2,0,0,0,0
3142,0.008609271523178808,13,0,0,0,0,0,0,0,0,0,0,0,0
2443,0.008609271523178808,12,0,0,0,0,0,40,0,0,0,0,0,0
2119,0.008609271523178808,12,0,0,0,0,0,5,0,0,0,0,0,0
2821,0.008609271523178808,14,0,0,0,0,0,15,0,0,0,0,0,0
1684,0.008609271523178808,8,0,0,0,0,0,2,0,0,0,0,0,0
2371,0.008443708609271523,13,0,0,0,0,0,9,0,0,0,0,0,0
2750,0.008443708609271523,8,0,0,1,0,0,25,2,4,0,0,0,0
2383,0.008443708609271523,4,0,0,0,0,0,1,0,0,0,0,0,0
233,0.008443708609271523,7,0,0,1,0,0,14,3,0,0,0,0,0
2650,0.008443708609271523,10,0,0,0,0,0,0,0,0,0,0,0,0
3131,0.008443708609271523,9,0,0,0,0,0,0,0,0,0,0,0,0
2848,0.008443708609271523,15,0,0,0,0,0,0,0,0,0,0,0,0
554,0.008443708609271523,6,0,0,1,0,0,1,8,0,0,0,0,0
2479,0.008443708609271523,15,0,0,0,0,0,10,79,45,0,0,0,0
1949,0.008443708609271523,11,0,0,0,0,0,0,0,0,0,0,0,0
295,0.008443708609271523,6,0,0,1,0,0,5,0,0,0,0,0,0
2861,0.008443708609271523,11,0,0,0,0,0,0,0,0,0,0,0,0
2877,0.008443708609271523,13,0,0,0,0,0,6,0,0,0,0,0,0
1946,0.008443708609271523,10,0,0,0,0,0,14,0,0,0,0,0,0
2752,0.008443708609271523,3,0,0,1,0,0,0,0,0,0,0,0,0
987,0.008278145695364239,10,0,0,2,0,0,0,0,0,0,0,0,0
3079,0.008278145695364239,11,0,0,0,0,0,1,0,0,0,0,0,0
320,0.008278145695364239,14,0,0,0,0,0,2,0,0,0,0,0,0
3199,0.008278145695364239,11,0,0,0,0,0,24,0,0,0,0,0,0
2044,0.008278145695364239,14,0,0,0,0,0,36,0,0,0,0,0,0
1444,0.008278145695364239,13,0,0,0,0,0,34,0,13,0,0,0,0
2730,0.008278145695364239,10,0,0,0,0,0,5,0,0,0,0,0,0
2123,0.008278145695364239,12,0,0,1,0,0,8,0,0,0,0,0,0
1960,0.008278145695364239,15,0,0,1,0,0,1,0,1,0,0,0,0
2694,0.008278145695364239,8,0,0,0,0,0,19,0,0,0,0,0,0
3146,0.008278145695364239,10,0,0,1,0,0,0,1,0,0,0,0,0
3012,0.008278145695364239,15,0,0,0,0,0,1,0,0,0,0,0,0
2037,0.008278145695364239,10,0,0,1,0,0,11,0,0,0,0,0,0
3190,0.008278145695364239,9,0,0,0,0,0,10,0,0,0,0,0,0
838,0.008278145695364239,9,0,0,0,0,0,41,0,0,0,0,0,0
2301,0.008112582781456953,9,0,0,0,0,0,61,0,0,0,0,0,0
2449,0.008112582781456953,8,0,0,0,0,0,53,0,0,0,0,0,0
2741,0.008112582781456953,9,0,0,0,0,0,10,0,0,0,0,0,0
2405,0.008112582781456953,12,0,0,0,0,0,0,0,0,0,0,0,0
2606,0.008112582781456953,12,0,0,0,0,0,0,0,0,0,0,0,0
3184,0.008112582781456953,12,0,0,0,0,0,0,0,0,0,0,0,0
2107,0.008112582781456953,8,0,0,1,0,0,1,0,0,0,0,0,0
2103,0.008112582781456953,11,0,0,0,0,0,0,0,0,0,0,0,0
2410,0.008112582781456953,8,0,0,1,0,0,59,0,0,0,0,0,0
2704,0.008112582781456953,7,0,0,0,0,0,72,1,0,0,0,0,0
813,0.008112582781456953,4,0,0,0,0,0,127,0,29,0,0,0,0
1441,0.008112582781456953,17,0,0,1,0,0,0,0,0,0,0,0,0
2543,0.008112582781456953,13,0,0,0,0,0,0,0,0,0,0,0,0
2735,0.008112582781456953,11,0,0,0,0,0,46,0,0,0,0,0,0
3097,0.008112582781456953,8,0,0,0,0,0,3,0,0,0,0,0,0
2776,0.008112582781456953,13,0,0,1,0,0,1,0,0,0,0,0,0
2736,0.007947019867549669,8,0,0,1,0,0,4,0,0,0,0,0,0
3232,0.007947019867549669,8,0,0,0,0,0,1,0,0,0,0,0,0
2596,0.007947019867549669,13,0,0,0,0,0,0,0,0,0,0,0,0
1943,0.007947019867549669,12,0,0,0,0,0,14,0,0,0,0,0,0
2640,0.007947019867549669,10,0,0,0,0,0,1,15,0,0,0,0,0
2809,0.007947019867549669,8,0,0,0,0,0,7,0,0,0,0,0,0
2547,0.007947019867549669,16,0,0,0,0,0,0,1,0,0,0,0,0
2995,0.007947019867549669,13,0,0,0,0,0,37,0,0,0,0,0,0
2846,0.007947019867549669,9,0,0,0,0,0,2,0,0,0,0,0,0
2840,0.007947019867549669,10,0,0,0,0,0,0,0,0,0,0,0,0
3220,0.007947019867549669,15,0,0,0,0,0,0,0,0,0,0,0,0
2528,0.007947019867549669,11,0,0,0,0,0,5,0,0,0,0,0,0
2487,0.007947019867549669,15,0,0,1,0,0,0,0,0,0,0,0,0
1077,0.007947019867549669,9,0,0,0,0,0,1,0,0,0,0,0,0
1031,0.007947019867549669,14,0,0,0,0,0,3,0,0,0,0,0,0
2461,0.007947019867549669,15,0,0,0,0,0,1,0,0,0,0,0,0
2647,0.007781456953642384,15,0,0,0,0,0,1,0,0,0,0,0,0
1606,0.007781456953642384,11,0,0,0,0,0,6,0,0,0,0,0,0
2947,0.007781456953642384,7,0,0,0,0,0,0,0,0,0,0,0,0
161,0.007781456953642384,11,0,0,0,0,0,2,0,0,0,0,0,0
2858,0.007781456953642384,11,0,0,0,0,0,4,0,0,0,0,0,0
2597,0.007781456953642384,10,0,0,0,0,0,0,0,0,0,0,0,0
2775,0.007781456953642384,18,0,0,1,0,0,1,0,0,0,0,0,0
1104,0.007781456953642384,7,0,0,1,0,0,0,2,0,0,0,0,0
3183,0.007781456953642384,6,0,0,1,0,0,0,0,0,0,0,0,0
2290,0.007781456953642384,13,0,0,0,0,0,0,0,0,0,0,0,0
830,0.007781456953642384,11,0,0,0,0,0,0,0,0,0,0,0,0
1410,0.007781456953642384,13,0,0,0,0,0,0,0,0,0,0,0,0
2729,0.007781456953642384,14,0,0,0,0,0,36,0,0,0,0,0,0
2473,0.007781456953642384,7,0,0,0,0,0,115,744,244,0,0,0,0
2396,0.007781456953642384,13,0,0,0,0,0,0,0,0,0,0,0,0
2708,0.007781456953642384,5,0,0,1,0,0,41,0,0,0,0,0,0
2676,0.007781456953642384,9,0,0,0,0,0,1,0,0,0,0,0,0
2717,0.0076158940397350995,9,0,0,1,0,0,14,0,0,0,0,0,0
3148,0.0076158940397350995,10,0,0,0,0,0,10,0,0,0,0,0,0
2957,0.0076158940397350995,8,0,0,0,0,0,8,0,0,0,0,0,0
2113,0.0076158940397350995,15,0,0,0,0,0,9,0,0,0,0,0,0
2573,0.0076158940397350995,13,0,0,0,0,0,4,0,0,0,0,0,0
3027,0.0076158940397350995,12,0,0,0,0,0,0,0,0,0,0,0,0
2460,0.0076158940397350995,7,0,0,0,0,0,0,0,0,0,0,0,0
3113,0.0076158940397350995,7,0,0,0,0,0,123,0,4,0,0,0,0
1820,0.0074503311258278145,4,0,0,0,0,0,26,0,13,0,0,0,0
2500,0.0074503311258278145,12,0,0,1,0,0,32,0,0,0,0,0,0
1746,0.0074503311258278145,8,0,0,1,0,0,19,0,1,0,0,0,0
1980,0.0074503311258278145,9,0,0,0,0,0,18,0,0,0,0,0,0
2642,0.0074503311258278145,15,0,0,0,0,0,0,6,0,0,0,0,0
3068,0.0074503311258278145,12,0,0,0,0,0,115,0,2,0,0,0,0
1792,0.0074503311258278145,8,0,0,0,0,0,6,0,0,0,0,0,0
2171,0.0074503311258278145,6,0,0,0,0,0,5,0,0,0,0,0,0
1640,0.0074503311258278145,14,0,0,0,0,0,2,0,0,0,0,0,0
2336,0.0074503311258278145,6,0,0,0,0,0,28,15,1,0,0,0,0
2619,0.0074503311258278145,14,0,0,0,0,0,16,0,0,0,0,0,0
2620,0.0074503311258278145,11,0,0,0,0,0,0,0,0,0,0,0,0
2211,0.0074503311258278145,15,0,0,1,0,0,0,0,0,0,0,0,0
2762,0.00728476821192053,17,0,0,0,0,0,0,0,0,0,0,0,0
2084,0.00728476821192053,13,0,0,0,0,0,2,0,0,0,0,0,0
1424,0.00728476821192053,12,0,0,0,0,0,4,0,0,0,0,0,0
3055,0.00728476821192053,14,0,0,0,0,0,0,0,0,0,0,0,0
2493,0.00728476821192053,14,0,0,1,0,0,70,0,30,0,0,0,0
2045,0.00728476821192053,9,0,0,0,0,0,74,1,0,0,0,0,0
2414,0.00728476821192053,9,0,0,1,0,0,5,0,0,0,0,0,0
2781,0.00728476821192053,8,0,0,1,0,0,0,0,0,0,0,0,0
2658,0.00728476821192053,9,0,0,0,0,0,1,0,0,0,0,0,0
2800,0.00728476821192053,11,0,0,0,0,0,2,0,0,0,0,0,0
1778,0.00728476821192053,14,0,0,0,0,0,27,63,0,0,0,0,0
2190,0.00728476821192053,13,0,0,0,0,0,0,7,0,0,0,0,0
3039,0.00728476821192053,4,0,0,0,0,0,3,0,0,0,0,0,0
2622,0.00728476821192053,6,0,0,0,0,0,74,18,0,0,2,0,0
2345,0.00728476821192053,12,0,0,1,0,0,4,0,8,0,0,0,0
1900,0.007119205298013245,9,0,0,0,0,0,0,0,0,0,0,0,0
2538,0.007119205298013245,9,0,0,0,0,0,0,0,0,0,0,0,0
2725,0.007119205298013245,15,0,0,0,0,0,0,0,0,0,0,0,0
2437,0.007119205298013245,10,0,0,0,0,0,3,0,2,0,0,0,0
2890,0.007119205298013245,13,0,0,0,0,0,16,1,0,0,0,0,0
2874,0.007119205298013245,11,0,0,1,0,0,0,0,0,0,0,0,0
2852,0.007119205298013245,10,0,0,1,0,0,0,5,0,0,0,0,0
2189,0.007119205298013245,11,0,0,0,0,0,3,0,0,0,0,0,0
2744,0.007119205298013245,10,0,0,0,0,0,0,1,0,0,0,0,0
2875,0.007119205298013245,10,0,0,0,0,0,0,0,0,0,0,0,0
2284,0.007119205298013245,5,0,0,1,0,0,0,0,0,0,0,0,0
2282,0.007119205298013245,9,0,0,0,0,0,0,0,0,0,0,0,0
2981,0.007119205298013245,12,0,0,0,0,0,19,0,0,0,0,0,0
3077,0.007119205298013245,9,0,0,0,0,0,12,0,0,0,0,0,0
2765,0.007119205298013245,13,0,0,0,0,0,7,0,0,0,0,0,0
2447,0.007119205298013245,12,0,0,1,0,0,4,0,0,0,0,0,0
1713,0.007119205298013245,14,0,0,0,0,0,65,0,0,0,0,0,0
2946,0.007119205298013245,16,0,0,0,0,0,0,0,0,0,0,0,0
1833,0.007119205298013245,6,0,0,0,0,0,0,0,0,0,0,0,0
549,0.007119205298013245,9,0,0,0,0,0,183,0,0,0,0,0,0
3060,0.00695364238410596,7,0,0,0,0,0,3,0,0,0,0,0,0
